ID,CogTest1,CogTest2,CogTest3,SpeedComp,MusicComp,Gender
784,93.25433071,89.41906625,100.1172495,94.89782297,-15.87484956,Male
785,108.231703,96.51044594,94.33736391,104.8630586,-15.5705447,Female
786,100.841191,98.4556043,99.71327868,99.78881051,-30.24962139,Female
787,105.4503216,100.0473893,92.62021822,102.4985223,-13.68428126,Female
788,109.2171009,94.80550133,108.6586667,103.2127606,-13.26056535,Female
789,106.1925804,109.2904669,99.98746429,96.51819384,-22.12755203,Female
790,105.2478264,99.17513951,108.6971483,100.4690927,-18.87056688,Female
791,98.97070162,102.06279,103.6573594,106.2100358,-14.45719984,Male
792,107.6355162,97.78203392,103.8712483,102.6841891,-7.083794941,Female
793,108.8046647,110.7309763,95.99300132,98.17080507,-26.65843606,Female
794,96.0747056,103.9641086,102.0062076,91.01400312,-13.82295067,Male
795,104.7521174,105.5645912,101.6732538,101.4605207,-11.7370715,Female
796,100.1402265,105.024,100.2174024,100.8589592,-14.51113369,Female
797,102.0982535,99.23130702,100.5948319,103.1305649,-18.23825941,Female
798,98.8687135,102.3284036,101.0287245,97.16845276,-20.91043175,Male
799,96.00604688,96.56441984,99.35275297,96.64877194,-19.01065136,Female
800,100.2642812,96.10341783,101.8750225,94.16894842,-14.78853542,Female
801,94.25054894,103.7765506,103.4057315,95.48580297,-26.46820696,Male
802,104.8142815,99.55991947,96.94127184,95.74075838,-27.33399181,Female
803,110.7026946,97.88824139,108.043248,94.29316744,-24.26866818,Female
804,100.901943,99.43663615,98.22819782,99.00513191,-28.54419,Female
805,108.5362705,101.5885352,99.55257919,105.9090976,-30.01606647,Female
806,102.8765902,107.2224776,101.1265604,101.8927498,-11.72458321,Female
807,101.5303474,93.93934475,98.89728005,103.8148567,-25.5180475,Female
808,105.8677927,97.85516894,104.5596164,99.69438261,-23.02694026,Female
809,100.4892662,95.88341418,98.22019664,104.5552982,-26.80839088,Female
810,94.18520068,101.7653739,98.61908162,99.26171564,-16.92336167,Male
811,103.6622478,99.97043747,105.2941325,99.00210665,-16.8320673,Female
812,105.6498255,101.1341405,102.8986934,97.68885564,-12.87051606,Female
813,93.76729736,103.4170549,102.3318866,96.63371103,-22.77221815,Male
814,98.62299287,93.20905011,101.5765148,97.48621917,-12.55358427,Female
815,109.7189498,97.68730261,103.2046606,101.0320616,-19.17787069,Female
816,98.60408091,102.6614949,99.76792162,98.59185553,-27.79787143,Female
817,102.5777503,96.59430241,100.5076649,101.4524901,-13.09154634,Female
818,103.9821719,104.2468603,104.6097987,105.4017018,-10.91931513,Female
819,84.92761576,98.04877806,100.2867993,105.2435366,-15.18717274,Male
820,105.3656282,105.8008731,103.1011175,91.98088386,-22.58322165,Female
821,100.862595,105.0040566,100.7980275,98.54320951,-28.06820564,Female
822,100.7821241,92.77017465,89.4059171,101.1189591,-19.77534758,Male
823,100.68579,98.53094484,100.8803663,104.2731345,-28.07433074,Female
824,104.6489391,105.0508344,98.98621063,99.87764726,-30.8840259,Female
825,99.55356982,102.6950644,105.9950439,105.3209006,-15.77579881,Male
826,91.35731547,91.02695701,104.6854609,98.0170654,-21.79411798,Male
827,105.3511299,97.61737266,93.85557199,104.037717,-22.39334778,Male
828,94.37587534,102.9672926,101.1852697,97.02884228,-23.85990398,Male
829,101.5072333,94.52961459,96.58835819,96.63780208,-12.10636967,Female
830,111.077402,105.9535633,101.6779198,97.46534548,-29.50980729,Female
831,85.20985825,107.8473178,93.85000293,99.72279338,-22.66697855,Male
832,104.6703386,104.9343766,102.8756936,98.04346325,-16.60290153,Female
833,104.4323384,105.0375102,107.7548557,96.16845704,-18.25804595,Female
834,93.6534993,94.44680265,96.59559296,92.66960811,-23.69326599,Male
835,97.61475745,103.699576,94.30663936,105.1775854,-20.37204691,Male
836,94.29439074,98.88610928,97.06448944,102.0818569,-21.15566153,Male
837,98.7649974,99.84660748,102.9875847,96.37801195,-9.901076309,Male
838,97.75063547,96.95787576,102.2617035,94.2968635,-19.38455692,Female
839,94.9854458,98.7543094,91.04933311,100.968034,-23.92901188,Male
840,99.97673191,109.376592,102.3576073,95.1007617,-12.8805488,Female
841,100.1602618,95.43715125,96.95823059,102.6461898,-27.63421803,Female
842,101.6131424,105.4958655,94.08142629,102.1312613,-16.77161252,Female
843,97.6954215,100.1490295,97.6890601,96.22613568,-12.61489765,Male
844,97.21453272,98.3599443,102.2415301,95.39459901,-26.99424178,Male
845,99.4000242,95.22647543,98.42231763,101.687583,-18.05474331,Male
846,99.22533309,100.1159989,101.0967222,99.69497302,-14.29479575,Male
847,93.49330927,102.3273561,91.808536,101.5839963,-13.29539839,Female
848,107.8470772,108.3994093,96.11415181,104.6234636,-10.85618572,Female
849,89.3146778,98.31525185,101.6307585,100.6873562,-8.491709542,Male
850,91.96315915,95.56469491,96.44477486,99.94126314,-18.79893617,Male
851,101.3559682,98.59084295,105.9731381,96.07815123,-25.08314297,Female
852,105.7723222,98.74480311,98.82444813,95.98515381,-24.54120524,Female
853,99.4707257,102.3997803,96.95299914,97.71335192,-15.8293723,Male
854,93.36848034,99.08892854,102.2847059,94.94877301,-29.43750725,Male
855,104.0628749,101.7163535,104.8849625,100.7173972,-16.9985972,Female
856,99.07652638,101.2693727,103.8841057,101.6031247,-26.92951196,Female
857,90.76990739,95.71558038,100.1456067,98.86595697,-25.55120737,Male
858,100.3558979,99.46881158,97.58976308,100.6858891,-17.94857265,Male
859,99.3248926,93.34316847,99.65517538,95.6185153,-23.53776778,Male
860,97.44230512,93.19628927,94.28035041,99.80623016,-24.97063029,Female
861,97.13116719,109.8990855,98.77814104,106.1299891,-23.98238126,Male
862,101.135772,108.4155437,97.82340166,99.6089815,-11.50135488,Male
863,96.30781771,100.6603127,90.81810434,107.6382149,-28.22901406,Female
864,99.1019016,102.7076304,92.95212503,97.18216098,-19.34683566,Male
865,102.0257421,104.3176676,97.14899418,102.7301795,-22.80093351,Female
866,98.26597078,102.4437025,95.40363194,95.90704281,-2.22953982,Female
867,,105.8838536,96.64811475,107.1245603,-20.94696308,Female
868,95.6783434,97.01300136,102.9567224,97.09797701,-9.08344836,Male
869,99.9543079,92.64191877,106.0674954,97.43523008,-14.81754469,Male
870,99.0453385,97.50779744,98.61753677,99.4148845,-29.39865932,Male
871,95.15510473,103.8745852,104.1792861,98.0675066,-16.90726419,Male
872,96.29463739,100.1873613,105.8548288,97.60208434,-15.82268293,Male
873,104.544134,101.1860348,99.80485484,102.8570066,-19.8474734,Female
874,104.3716518,96.77194794,100.7551531,95.71987174,-31.71069981,Male
875,100.2423807,102.5855903,94.49087867,98.63731672,-6.527847581,Male
876,97.11660181,99.4321684,104.9578611,99.15590701,-21.12642305,Female
877,96.74263463,96.5162526,112.7617537,102.9424147,-28.40750714,Male
878,107.6234084,105.1959019,102.3465116,103.2865857,-12.50984897,Female
879,94.64275646,98.26283724,96.40788032,94.53932728,-21.48246938,Male
880,104.407118,97.16520702,96.40069888,100.2261637,-18.52664291,Female
881,98.51409035,102.5573953,101.2270982,102.965076,-24.67234134,Male
882,101.3711675,105.2213205,99.37951257,99.40816219,-30.74531708,Female
883,102.6826757,99.72700431,101.4979017,105.2989666,-21.00514314,Female
884,96.28995404,102.6108677,98.5476991,99.85778122,-15.49412038,Female
885,103.8084465,98.32943548,101.8199453,96.07792535,-20.10214042,Male
886,93.49844902,101.0897645,103.3181656,96.42541656,-19.83452616,Female
887,88.36469177,101.3749381,92.90696683,97.36090831,-18.66712312,Male
888,101.8772281,104.1076142,103.5315821,103.6315718,-17.60820905,Female
889,100.5336766,98.70856688,98.64568092,100.2061736,-21.56911048,Male
890,97.60069227,97.87321721,94.81045806,95.05794833,-21.81906574,Female
891,93.4926418,98.85035634,102.487114,95.83067335,-24.40143071,Female
892,102.3355995,103.8078055,99.36907789,104.3031159,-28.29112828,Female
893,96.7921349,98.80571211,100.3301962,97.97677404,-28.65012424,Male
894,99.83207985,97.65133408,89.34110536,99.08752918,-24.71786099,Female
895,93.87635801,105.2826591,93.22386568,97.05431307,-24.45489344,Male
896,102.6127008,100.9036056,98.25660315,101.675927,-22.34588148,Male
897,105.1940043,107.2719218,98.0962089,98.90932787,-27.29453038,Female
898,99.8143084,102.274705,101.1486599,97.72283564,-25.34243355,Female
899,103.5289809,106.9317465,101.2256018,101.3162681,-11.01036421,Female
900,96.36568701,108.1320845,105.3233078,95.04754243,-17.76896533,Male
901,96.79947086,101.846418,92.43026693,101.3850938,-18.4333635,Female
902,93.44180356,102.8883768,97.85795798,99.99551286,-20.14726314,Male
903,103.4881879,98.6859523,94.40369404,102.3229499,-25.50613546,Female
904,105.1341027,97.19801481,97.04108516,99.84591951,-23.55130531,Female
905,102.0511937,101.9572299,99.98216961,100.1600987,-22.22595833,Female
906,105.295032,105.5042639,98.4051397,105.8631611,-19.47245446,Female
907,101.9519004,95.96254484,103.5109555,105.3537472,-20.20835807,Female
908,91.52375523,99.76083024,99.82420807,101.5812054,-9.161754386,Male
909,102.4645135,103.0816707,103.2118947,97.6122812,-22.04141639,Female
910,101.7286976,92.46914553,106.7650205,95.70233882,-24.49377953,Female
911,104.0318704,95.52109763,92.72516258,95.07748497,-29.83482103,Female
912,99.27673525,101.6495675,102.379204,93.12692863,-26.00712605,Female
913,109.0366125,95.82869885,,102.5866702,-4.425368973,Female
914,109.0911471,102.5461513,109.5135143,100.5630604,-18.18080711,Female
915,102.685121,97.34386649,98.7166102,101.1594021,-14.54751567,Female
916,99.12523256,95.26493385,107.2216329,102.0630803,-18.75290031,Male
917,93.51578433,101.0675783,105.6085749,106.4673052,-18.93191599,Male
918,101.5048988,100.5676984,101.8715553,99.82212547,-20.99458999,Female
919,94.57345477,104.6674474,100.8138228,99.23067765,-16.65737828,Male
920,97.27267131,96.07259002,101.0961458,95.39106945,-11.33399358,Female
921,92.87365334,92.62512678,102.9707479,97.75121256,-14.59185764,Male
922,96.3082909,101.0391936,101.1533508,100.1390994,-21.33221027,Male
923,91.89076113,92.55901895,93.09227229,100.9235244,-19.36285211,Male
924,100.2718158,99.74975629,97.63520173,101.6149306,-28.695325,Male
925,102.1438386,103.1839787,104.0159224,104.0846281,-13.16868966,Female
926,90.10319864,103.2903236,96.63323454,87.95241812,-9.117051735,Male
927,103.1425104,101.5320849,102.9176923,106.5807873,-29.0662324,Male
928,96.68010189,99.1863315,98.6557631,100.4207332,-20.10852115,Female
929,97.39374805,95.99079156,99.23332757,97.76549036,-25.28112859,Female
930,98.5602064,98.25599808,106.7720294,103.7322214,-27.1848626,Male
931,92.18341537,94.42041468,100.737637,102.7834624,-13.58744625,Male
932,96.1535584,96.17529866,103.2764015,95.92484421,-12.99957885,Male
933,104.5234868,105.3095331,101.6977914,92.45860773,-7.820249025,Female
934,96.6918883,98.64856956,95.11812555,96.19086239,-16.99896355,Male
935,101.716423,93.81015867,108.5624191,96.8578524,-30.93649867,Female
936,107.2427626,106.110987,97.90058351,102.7257837,-17.06503363,Female
937,94.60062846,100.972803,101.4105006,104.3327392,-24.16333638,Male
938,105.9112262,99.2065238,108.5410757,92.10978032,-21.19438707,Female
939,105.9216024,111.0260918,95.40319351,104.182141,-18.54827554,Female
940,111.4321665,101.003667,90.21199442,96.5710173,-19.57788498,Female
941,106.4129931,100.1045374,101.9967705,99.56740388,-15.2351236,Female
942,103.2347301,95.13251413,98.51136944,103.4552628,-23.93227218,Female
943,96.76497852,101.6671756,108.8273802,106.807261,-24.06479058,Male
944,99.11497534,102.3054839,90.20541349,111.0153186,-18.89708891,Male
945,86.56235814,100.0929625,96.1386557,102.6271871,-14.7337504,Male
946,96.7289072,101.5165995,95.47118684,96.65905321,-22.35338548,Male
947,91.45152961,103.0923516,96.05434021,99.53954303,-24.01368983,Male
948,100.4808369,96.32721967,95.05020458,93.35029596,-26.06079946,Female
949,104.5298368,99.53343697,99.66658318,100.7249924,-24.50498357,Male
950,99.1888202,101.7594691,99.76517927,94.86066237,-21.70131798,Female
951,97.91972538,95.80270289,106.2981045,96.98479704,-26.99481789,Male
952,100.5382701,100.3977874,107.050212,93.38831695,-15.85265009,Female
953,104.0271706,100.9051329,99.1968092,96.65341197,-32.33922578,Female
954,94.32141957,95.84659704,100.8698007,97.78638761,-20.92504702,Female
955,96.12633809,99.47685803,93.23727949,95.92600676,-28.66936586,Female
956,101.8251887,91.40174982,104.950577,100.8644206,-12.70309482,Female
957,93.4491225,99.36533499,91.16191096,98.83921784,-23.06702682,Female
958,96.52680197,93.21021167,102.5642015,99.11986256,-13.22876746,Female
959,95.24697891,102.4450712,92.84032307,99.50845131,-22.51785961,Female
960,87.85325697,95.26037432,95.78703471,97.63445912,-21.27643841,Male
961,99.8254765,102.3064268,96.62394318,101.1633472,-26.12396468,Male
962,93.45336352,98.10208617,104.1839322,92.2922794,-38.49418171,Male
963,96.6713188,98.26331434,95.28402539,96.45780646,-10.12313982,Male
964,105.982949,102.9164566,103.2207045,101.3374866,-28.46728404,Female
965,86.99981719,98.65379374,92.57040021,104.0585719,-4.609174215,Male
966,107.2095263,93.65585053,104.1101246,104.2296947,-18.04643772,Female
967,99.76004509,99.98784791,98.98699109,106.204321,-23.39322691,Female
968,93.77998843,98.04183691,93.34904653,97.76453943,-15.80660794,Male
969,99.331683,94.99501848,102.3723353,103.6480117,-14.71570942,Male
970,98.27844874,94.817204,99.24959101,101.4706627,-21.36652983,Female
971,96.8847147,96.1798688,99.77350094,99.65467909,-19.18219551,Male
972,94.22810749,103.35213,99.64850838,97.75826537,-8.939550602,Female
973,102.9697869,95.31695333,103.8209935,94.63935284,-28.43235031,Female
974,108.9965673,99.57658398,96.36792358,106.3029237,-20.29449842,Female
975,105.9851925,95.61715766,103.8986787,96.71207531,-15.23507296,Female
976,105.2787885,103.7886152,97.56784571,106.2111431,-28.48414109,Female
977,104.7079338,103.9579036,99.60386029,106.0768646,-30.73956418,Female
978,97.98675439,102.7749042,98.68773729,106.5367569,-11.87361601,Male
979,106.8548666,103.6886381,102.8265135,99.93203665,-24.48660023,Female
980,87.99427477,94.15398046,92.11607146,103.1473803,-26.22471487,Male
981,97.4847617,100.172509,96.56187689,103.7279092,-20.21703282,Male
982,101.540994,98.06812777,96.08164889,103.5951408,-23.32610364,Female
983,93.00531521,99.20567048,91.06474158,92.99783419,-23.35320051,Male
984,100.7197538,101.2045808,101.9604759,99.31835973,-28.5192403,Male
985,99.99591842,105.7820408,94.93660141,94.70171319,-25.44775912,Female
986,103.7101924,99.1943423,99.81130087,99.72032686,-14.91420143,Female
987,103.0696602,100.3096175,95.08878201,106.2919372,-17.0032214,Male
988,98.801784,101.559243,100.1680003,97.42925928,-23.82695311,Male
989,99.01695017,106.4956108,103.5775584,99.68813461,-5.506969113,Male
990,99.0024516,99.63403416,101.0730163,100.5066812,-11.11455125,Male
991,103.2768831,104.3787266,101.6940259,102.4153968,-24.43389055,Male
992,97.8673757,95.03307959,97.59789968,97.66629351,-20.5865908,Male
993,91.74982048,93.79986543,98.46837856,102.4292655,-39.41831439,Male
994,102.5443627,101.1103881,100.8014254,100.8043174,-14.25761805,Female
995,102.7285176,98.12876693,103.1377338,100.2018483,-16.64399495,Male
996,95.1318196,93.62866817,101.1089365,95.75649976,-22.98620428,Male
997,99.15062997,97.88197678,99.85268842,99.18490718,-21.16388186,Female
998,101.4356853,105.9972283,103.3820829,97.45191472,-19.48199039,Male
999,104.9727662,107.6991226,95.85914255,99.37920623,-13.89495477,Female
1000,99.70417666,98.89750095,91.17266338,106.5537972,-25.81950814,Female
1001,99.54922854,103.4248829,104.1736474,92.73212338,-13.60188559,Female
1002,96.47405319,104.9629634,97.12657026,99.67602912,-15.46694507,Female
1003,98.94143477,103.5728915,102.2373471,101.4171979,-24.21951377,Female
1004,98.76474774,94.39134148,103.5256991,96.42278754,-21.72110939,Female
1005,92.64601302,96.19621044,101.9087808,96.57085744,-8.95335864,Female
1006,100.2397475,101.8884957,107.0756437,91.55532658,-20.94058586,Female
1007,100.0218265,97.3703105,101.044605,97.13962269,-28.33881581,Female
1008,99.46585385,98.74473977,95.79874485,91.80015634,-28.83862394,Female
1009,106.431588,96.65231097,98.42043825,99.52015745,-20.4171136,Female
1010,107.5631201,93.30802541,103.5812202,100.632974,-18.56455142,Female
1011,92.91969906,98.3278794,101.1167248,97.2184097,-18.49748054,Male
1012,103.3267894,95.64242978,105.0326223,100.829349,-21.5865437,Male
1013,103.2779657,103.4066726,106.8880548,105.4907068,-31.85239973,Female
1014,103.8365648,94.11365462,97.20892527,100.3784786,-22.69925604,Female
1015,101.9756908,100.1964903,99.09603728,99.62523851,-14.44120607,Female
1016,90.81734383,103.5974589,105.743981,93.3910181,-33.91982666,Male
1017,94.19939947,99.67411595,102.326967,101.6338792,-16.3163987,Male
1018,101.7831712,102.4183235,101.0483025,93.49202677,-28.83884079,Female
1019,92.33498921,98.0354087,98.42973746,99.98971208,-21.31429511,Male
1020,106.3594004,93.60401373,97.51214236,94.36590374,-28.42049776,Female
1021,98.37585349,94.23823677,102.78539,102.067845,-15.07622955,Male
1022,94.21835787,97.45985767,99.14787743,101.9884353,-23.55635766,Male
1023,103.4010249,97.34461509,105.6534355,105.2148759,-17.46818724,Female
1024,101.0814226,100.9913629,102.8022201,97.0359719,-24.80091265,Female
1025,97.62748537,100.7390721,97.74983176,100.9135569,-27.09920686,Female
1026,95.11871025,92.78911686,107.4480974,99.48898792,-29.05734374,Female
1027,105.6226142,99.87702732,101.3918687,100.1721031,-26.93565865,Male
1028,99.95490637,104.7239201,93.76648858,101.4718537,-22.12913061,Female
1029,103.4195616,97.44353631,94.17886011,93.95714969,-11.68729288,Female
1030,102.9776949,94.61191502,105.9005005,103.016932,-16.58204085,Male
1031,97.0424428,101.3452155,102.4799296,97.18993559,-23.8309705,Male
1032,100.4597988,101.3106305,100.8106185,105.8258997,-18.56117332,Female
1033,109.3468602,96.87981583,103.1953981,103.3140152,-26.00464654,Female
1034,99.65498722,96.47686096,102.1337011,100.2239642,-23.6917198,Male
1035,96.06772322,98.29670013,97.89842473,100.3224993,-19.05361888,Female
1036,106.8740001,106.2235708,106.9852783,99.39498923,-3.895635176,Female
1037,95.83537479,100.5665973,100.1157234,99.58344761,-18.62319524,Female
1038,96.4300306,96.37986006,97.84737614,99.8562958,-19.398472,Female
1039,94.93920791,99.33154148,104.6791569,98.1040741,-33.8150751,Male
1040,97.5107654,97.74671591,98.27202217,96.61186231,-12.94463082,Male
1041,97.3337436,101.1273841,97.52973903,98.77125584,-12.50978216,Male
1042,94.87051875,97.01568207,108.0164096,91.17315426,-29.73947551,Female
1043,98.70182396,98.27797667,98.99991956,100.5459308,-20.01593688,Male
1044,95.1595105,106.0873124,97.04151062,97.70101196,-25.02358571,Male
1045,89.57013607,96.33382646,101.7595438,94.61771443,-19.28688053,Male
1046,100.324966,103.5145955,101.932952,97.88605024,-23.00604379,Male
1047,97.34619456,97.92038969,98.49877821,99.99840095,-13.84793165,Female
1048,98.000458,98.68686662,100.2463572,95.26101058,-18.69315072,Male
1049,105.3806658,99.18301245,102.5356968,106.0498058,-19.48652807,Female
1050,99.91632877,95.79556921,101.071598,97.095183,-17.67338583,Female
1051,102.0463859,112.2774964,103.9300759,95.88117731,-30.90593977,Male
1052,111.0305133,101.6503512,102.2788469,98.60521578,-27.04730092,Male
1053,97.14610701,97.70055558,102.5273,102.5555255,-11.80036092,Female
1054,105.0732562,101.6072129,101.2864938,101.1354985,-18.85646825,Male
1055,88.18942328,97.75437821,107.3967546,110.6120666,-17.55714096,Male
1056,107.120439,100.5734425,98.87476194,96.61682679,-28.43347443,Female
1057,101.3437279,96.7489609,96.68323572,107.6877156,-6.966534993,Male
1058,108.2856147,94.77017417,94.77632594,93.12236127,-23.23725665,Female
1059,100.9591486,96.2281611,101.9010508,106.2082396,-17.07867337,Female
1060,102.7959578,102.9161255,102.2069823,99.2662928,-21.569192,Female
1061,98.28465827,99.9164013,98.38152074,112.8207753,-14.46011847,Male
1062,93.50443838,103.1382118,96.59300392,93.12881616,-25.46547179,Male
1063,101.2570792,98.2681714,94.52280561,101.967846,-14.09703474,Female
1064,96.0689223,95.73809758,97.1657459,105.627004,-13.98158035,Male
1065,94.121644,101.278932,104.0594291,94.05392254,-24.74456209,Male
1066,107.266043,109.057196,95.42929618,96.7751003,-29.94820144,Female
1067,99.50904322,107.5588277,100.4918425,96.70716337,-17.59403149,Male
1068,94.20981828,101.1425734,98.5503453,100.8546848,-34.0880293,Male
1069,103.0695716,101.9767938,100.3262693,102.5154183,-15.61713446,Female
1070,97.7013666,96.32117596,100.693882,100.7054669,-15.46846878,Male
1071,93.78607127,103.1703853,98.35986382,96.23464322,-15.26860172,Female
1072,95.7659762,94.4624693,98.76453066,99.06519011,-22.05238068,Male
1073,111.9431631,96.30730483,97.90246466,101.4528726,-9.056906648,Female
1074,88.59669581,96.27650312,101.3178009,88.0242883,-20.88884288,Male
1075,103.8776806,97.51280755,100.3071694,105.3443557,-25.82939538,Female
1076,100.2662906,98.32841639,107.5546553,102.1928725,-22.33483381,Female
1077,101.8065692,95.08226507,96.55373125,102.0638688,-27.581937,Male
1078,98.44175246,98.07363156,99.90879999,102.4240111,-27.66959304,Female
1079,90.19523565,93.15210249,102.9121812,94.97540549,-18.77367827,Male
1080,95.46701298,107.8702935,100.5822072,105.2394774,-19.72059351,Male
1081,96.9908061,97.26394559,99.47791648,99.75061256,-23.23261153,Male
1082,90.92939205,92.98399587,97.00486625,97.53180587,-21.31209939,Male
1083,99.4208785,94.46095997,94.9663702,104.5343639,-20.93177252,Male
1084,108.0377725,101.6199613,98.65323088,96.69410739,-21.83753823,Male
1085,105.4423561,95.9487041,98.76319334,96.79363048,-9.384263712,Female
1086,95.25808695,102.7212055,103.2676585,105.9697929,-23.55825197,Female
1087,102.7576129,108.8652429,105.3737859,103.7202559,-15.86341251,Male
1088,87.08200878,107.7004899,98.5888567,105.8774136,-22.04048112,Male
1089,95.1892465,93.89784794,95.04243423,97.39661078,-26.36905965,Male
1090,100.441187,97.60180838,100.7467319,99.85419192,-25.63503923,Male
1091,93.57329102,94.6366138,94.23092817,93.51927659,-19.05852447,Female
1092,92.62393297,102.8720946,100.7379876,97.93211811,-23.43078323,Male
1093,104.0406843,96.45101675,97.20307814,99.75122057,-19.05080307,Female
1094,98.05656445,97.61203344,100.3604596,92.56856593,-17.95585492,Female
1095,87.77674221,98.10347688,99.50625647,93.93420068,-15.58781349,Male
1096,88.54020194,101.6230081,100.3951197,103.027356,-26.14896878,Male
1097,97.2732876,96.0123732,96.66533459,98.58283763,-11.81982716,Male
1098,101.2127247,104.0406224,99.32427111,92.34036557,-31.49108434,Female
1099,93.4107961,100.0398766,94.58025063,100.9103785,-31.54300251,Male
1100,98.78328759,101.6172771,97.97336491,101.4191983,-13.18569824,Male
1101,101.3250674,95.50971766,97.71193847,105.3875443,-12.55265831,Male
1102,106.1042434,103.0119135,93.53155949,99.42708827,-26.94502933,Female
1103,97.80450251,102.5026388,93.98995923,101.9434765,-17.02026804,Female
1104,106.2256442,92.7024362,105.5245427,102.1520467,-27.99144878,Female
1105,103.7482563,102.4836606,100.6595729,106.408148,-10.44422828,Male
1106,100.9453304,98.78519906,100.0176243,95.93208721,-19.62825151,Female
1107,100.9806648,101.2776914,101.7398574,102.2901831,-20.87567517,Male
1108,110.3009284,101.7225311,93.32191376,109.749582,-22.06241467,Female
1109,99.97986234,96.89323165,98.71728807,104.4412595,-27.48302596,Female
1110,94.21507377,97.28741108,102.740127,97.03834425,-14.93999624,Male
1111,108.1742654,96.44570418,107.4395306,105.6362595,-20.01278682,Female
1112,101.6014469,95.2785096,96.27376624,101.2614561,-17.0487149,Female
1113,98.1308208,94.98840206,99.40063343,94.5861692,-24.88420114,Male
1114,101.7724873,97.15504109,103.0023452,103.2245613,-22.58291606,Male
1115,102.4772107,100.9424348,99.88994089,107.3033411,-18.58067361,Male
1116,98.25264845,103.5090574,106.5261156,100.1256172,-30.52535506,Male
1117,101.7670061,95.95272123,99.90706834,98.1692465,-25.71670298,Female
1118,100.6342188,107.1879617,97.71291107,101.3159117,-23.77312489,Female
1119,96.45284814,99.34087624,98.17712684,94.31367256,-16.62332664,Female
1120,93.02882106,102.8499543,93.82461208,99.45550363,-25.7196465,Female
1121,105.3299769,99.037853,93.35153847,100.2526854,-26.56734445,Male
1122,98.77599964,100.0625331,95.69731801,99.79553544,-17.5308972,Female
1123,93.01157146,98.87920764,93.51430882,98.16278585,-24.59709541,Male
1124,102.0794557,101.6693977,105.7716611,104.5660539,-13.95962576,Male
1125,98.1082813,110.9998988,99.97727908,94.10929704,-30.19339676,Male
1126,102.9340617,101.7052225,94.1649634,96.88104886,-22.30411666,Female
1127,97.19722829,90.82504015,103.548894,104.8949072,-24.85263878,Male
1128,106.0609675,100.0968815,111.5076734,93.85928902,-23.14933624,Female
1129,106.6798294,98.37911512,105.0890904,103.5295945,-15.71067686,Female
1130,100.8909419,102.2714198,91.93618955,99.29363899,-15.78782427,Female
1131,102.1952895,102.1186395,98.91337299,99.30434926,-24.61220077,Male
1132,100.0516642,106.1599656,102.4380299,96.79116497,-31.26274458,Female
1133,104.377008,98.70581775,96.45600015,105.2396543,-24.62313553,Male
1134,101.2277053,100.6851395,98.82191066,101.3812089,-11.99620085,Male
1135,95.8286346,105.8315511,92.91708697,98.71883915,-20.12176127,Male
1136,99.77034822,103.1340975,97.85373626,103.7249357,-25.29186363,Male
1137,92.58503818,103.3381181,102.321336,99.7935798,-19.94763187,Male
1138,102.9276849,99.38373036,96.52195443,103.3654582,-15.06304345,Female
1139,103.023126,100.6677159,102.7585569,98.06506002,-8.912907322,Female
1140,99.2827006,99.38216402,100.3177357,91.31745643,-16.75213787,Male
1141,102.7652693,100.3497894,99.11767638,97.20052343,-25.94232567,Female
1142,103.5536403,100.9307334,99.84790145,97.0724166,-6.337537877,Female
1143,96.0012138,92.25991749,108.8776148,107.4799995,-19.4714638,Male
1144,112.7536488,96.58390622,104.2390374,97.8043681,-11.47378532,Female
1145,101.1053694,98.33637397,105.6800093,95.54216926,-12.18921074,Female
1146,98.6952835,102.2402918,97.65849845,94.75901166,-32.22749645,Male
1147,102.3457557,97.41011424,112.0294715,104.5598717,-10.15482819,Female
1148,109.4584332,101.7079663,95.96288897,101.7427734,-20.6595566,Female
1149,105.3476827,103.5598081,102.9367896,103.5702972,-25.02775636,Female
1150,103.018434,98.00131922,97.98574691,100.0722363,-19.55197327,Female
1151,109.2599294,103.5163136,97.25767181,108.2890827,-19.51208944,Female
1152,104.8449477,103.5361914,104.0459108,98.15872191,-19.84585296,Female
1153,107.8473668,106.7032032,102.1154728,101.4453893,-20.88740451,Female
1154,109.2598747,110.7548613,98.97614766,101.2906222,-10.98293796,Female
1155,108.3494438,102.5846501,97.33123261,103.6676753,-13.80744515,Female
1156,98.21694992,102.7293462,98.83013408,101.857729,-17.97587183,Female
1157,98.14346189,100.3908895,105.8723264,100.656799,-23.48860548,Male
1158,99.97740025,101.3374498,102.9061231,102.7433176,-12.53003064,Male
1159,105.3182591,95.44172106,93.09802753,95.21782082,-15.85608111,Female
1160,91.19499301,97.95439491,99.20484151,102.3061933,-22.50249037,Male
1161,89.78503692,103.1397977,90.02347573,99.7739627,-22.93889608,Male
1162,99.60878872,101.3333948,105.0961689,99.22192388,-21.45368831,Male
1163,97.21479833,98.55705505,102.5465006,94.52567363,-20.91847335,Female
1164,93.43058742,101.4802243,95.32603956,99.06544583,-17.65762871,Male
1165,96.72628294,94.92844498,99.50500017,102.494495,-14.65891442,Female
1166,105.5132932,97.59568048,97.68651875,97.23292181,-18.64946962,Female
1167,96.8215068,97.21889881,103.3846778,98.57605119,-30.07574984,Male
1168,98.7479693,100.888857,99.40925465,94.66824941,-17.83898284,Male
